1,有时,26.726083777521044
2,上巳日,22.27173648126754
3,秋节,17.81738918501403
4,重九,14.39516416418596
5,三秋,13.363041888760522
6,春天,13.363041888760522
7,此时,13.363041888760522
8,九月九日,8.908694592507015
9,上古,8.908694592507015
10,中夜,8.908694592507015
11,日西,8.908694592507015
12,九日,8.272997961027405
13,晦日,5.931668360722687
14,逼曙,4.454347296253507
15,夏律,4.454347296253507
16,今春,4.454347296253507
17,汉代,4.454347296253507
18,年年岁岁,4.454347296253507
19,明晨,4.454347296253507
20,正月晦日,4.454347296253507
21,今兹,4.454347296253507
22,三五夕,4.454347296253507
23,望后,4.454347296253507
24,春初,4.454347296253507
25,周秦,4.454347296253507
26,殷正,4.454347296253507
27,平明,4.454347296253507
28,春夜,4.454347296253507
29,春朝,4.454347296253507
30,人日,4.454347296253507
31,年来,4.454347296253507
32,修夜,4.454347296253507
33,艳阳年,4.454347296253507
34,秦商,4.454347296253507
35,上月,4.454347296253507
36,九春,4.454347296253507
37,商节,4.454347296253507
38,重节,4.454347296253507
39,晚夏,4.454347296253507
40,中节,4.454347296253507
41,东周,4.454347296253507
42,明发,4.454347296253507
43,阴昼,4.454347296253507
44,明秦,4.454347296253507
45,迎晨,4.454347296253507
46,是时,4.454347296253507
47,是日,4.454347296253507
48,自此,4.454347296253507
49,子夜,4.454347296253507
50,永夕,4.454347296253507
51,清朝,4.454347296253507
52,明世,4.454347296253507
53,华秋,4.454347296253507
54,昏旭,4.454347296253507
55,前岁,4.454347296253507
56,三月天,4.454347296253507
57,每岁,4.454347296253507
58,前月,4.454347296253507
59,日未午,4.454347296253507
60,归林,4.454347296253507
61,何夕,4.454347296253507
62,落照时,4.454347296253507
63,只今,4.454347296253507
64,中夏,4.454347296253507
65,三统,4.454347296253507
66,在昔,4.454347296253507
67,深秋,4.454347296253507
68,每度,4.454347296253507
69,夏天,4.454347296253507
70,九月十五日,4.454347296253507
71,中年,4.454347296253507
72,令节,4.454347296253507
73,二十年前,4.454347296253507
74,常年,4.454347296253507
75,二三月,4.454347296253507
76,日高,4.454347296253507
77,时暑,4.454347296253507
78,秋时,4.454347296253507
79,元和九年秋,4.454347296253507
80,二月初,4.454347296253507
81,三伏天,4.454347296253507
82,日下,4.454347296253507
83,日晏,4.454347296253507
84,一千年,4.454347296253507
85,平居,4.454347296253507
86,日斜,4.454347296253507
87,已先,4.454347296253507
88,三伏,4.454347296253507
89,少小,4.454347296253507
90,胧悤,4.454347296253507
91,何年,4.454347296253507
92,秦代,4.454347296253507
93,几代,4.454347296253507
94,春至,4.454347296253507
95,二载,4.454347296253507
96,邴,4.454347296253507
97,三冬,4.454347296253507
98,汉时,4.454347296253507
99,季月,4.112904046910274
100,上巳,3.483313431189591
101,孟夏,3.363517148027453
102,嬴,3.355735007585398
103,元巳,3.068052935133617
104,潋潋,3.068052935133617
105,启蛰,2.662587827025453
106,炎汉,2.662587827025453
107,六日,2.662587827025453
108,立春,2.637706160648716
109,亿万年,2.5084371471981943
110,季夏,2.5084371471981943
111,晚暮,2.3749057545736716
112,暑,2.372356950371584
113,当午,2.257122718917288
114,晚日,2.244285572156608
115,十月,2.169297163301447
116,初年,2.151762203259462
117,时候,2.151762203259462
118,往昔,2.151762203259462
119,今岁,2.1062998291827046
120,辰,2.090086654116728
121,嘉节,2.056452023455137
122,平旦,2.056452023455137
123,弱岁,2.056452023455137
124,冬月,2.056452023455137
125,今昔,2.056452023455137
126,浴日,1.9694406464655074
127,谷雨,1.9694406464655074
128,弥年,1.9694406464655074
129,良久,1.9694406464655074
130,弱龄,1.9694406464655074
131,腊月,1.9156794695740549
132,暮节,1.889397938791971
133,永日,1.8614529987569333
134,秦汉,1.8152899666382492
135,曩,1.8152899666382492
136,麦秋,1.8152899666382492
137,十馀年,1.8152899666382492
138,百龄,1.7462970951512977
139,俄顷,1.7462970951512977
140,初霁,1.7462970951512977
141,旦夕,1.7416567155947955
142,日夕,1.6875809944286433
143,重阳,1.6797601581472237
144,须臾,1.6451841136758305
145,万岁,1.6335222730542438
146,清晨,1.626972872476085
147,佳辰,1.6211339521972916
148,清明,1.588155325362493
149,即今,1.563975538357343
150,寤寐,1.5099083170870673
151,商洛,1.5099083170870673
152,六月,1.5093107330162412
153,暝,1.5072394093911528
154,正月,1.4815504590983999
155,晚节,1.4586150226995167
156,早年,1.4586150226995167
157,穷年,1.4098248585300845
158,夙,1.4098248585300845
159,偃息,1.4098248585300845
160,秋期,1.4098248585300845
161,佳节,1.4098248585300845
162,春晚,1.3862943611198906
163,九秋,1.363304842895192
164,往年,1.340315324670493
165,一旦,1.295369612966376
166,暮春,1.2869868165550757
167,晨昏,1.2762934659055623
168,竟夕,1.2762934659055623
169,今夕,1.2514117995288256
170,高秋,1.2514117995288256
171,太古,1.235471471385307
172,昨,1.2083993890868983
173,秋晚,1.2083993890868983
174,回日,1.1962507582320256
175,半月,1.1962507582320256
176,寒食,1.1885922130108078
177,宿昔,1.1585104302491787
178,天宝,1.1585104302491787
179,同日,1.1585104302491787
180,终岁,1.0531499145913523
181,暂时,1.0531499145913523
182,旧时,1.0203600917683615
183,初晴,0.9886113934537812
184,清秋,0.9681107654027719
185,岁时,0.9578397347870274
186,晓来,0.9578397347870274
187,半年,0.9578397347870274
188,迟日,0.9279867716373463
189,春暮,0.9279867716373463
190,暮天,0.9279867716373463
191,良辰,0.8989992347640942
192,夏日,0.8809631666249933
193,旧日,0.8708283577973978
194,昼,0.8678479389555129
195,少壮,0.8434293836092832
196,晚秋,0.8434293836092832
197,十馀,0.8434293836092832
198,半日,0.8167611365271219
199,古今,0.7940776626812465
200,春寒,0.7907856501238614
201,昔时,0.7878085714141769
202,去岁,0.7654678421395714
203,三月,0.7514110152466895
204,春日,0.7187776989728282
205,旦,0.7166776779701394
206,雪夜,0.7166776779701394
207,昼夜,0.7166776779701394
208,五年,0.7166776779701394
209,明年,0.7045187732322029
210,一夕,0.6931471805599453
211,腊,0.6931471805599453
212,五月,0.686946864160393
213,岁晏,0.6701576623352465
214,曙,0.660722374968745
215,朝朝,0.6544258224168324
216,汉家,0.6544258224168324
217,终年,0.647684806483188
218,岁岁,0.6257058997644128
219,中宵,0.6257058997644128
220,他年,0.6041996945434491
221,一年,0.5909284257876718
222,冬夜,0.5831462853456169
223,日出,0.5831462853456169
224,同年,0.5831462853456169
225,年华,0.5831462853456169
226,日暮,0.571536587871056
227,朝夕,0.5625269981428811
228,今年,0.5599200527157412
229,黄昏,0.5599200527157412
230,冬,0.5474367308687894
231,千载,0.5474367308687894
232,早春,0.5474367308687894
233,今古,0.5423242908253617
234,向晚,0.5423242908253617
235,三日,0.522521663529182
236,冬日,0.522521663529182
237,四时,0.4993093537250832
238,尽日,0.49166356531534994
239,一夜,0.49166356531534994
240,自古,0.469679182154802
241,九天,0.4653632496892333
242,今宵,0.4653632496892333
243,八月,0.4421674975992953
244,明时,0.4289956055183586
245,十载,0.4289956055183586
246,万古,0.41170410840829763
247,夜夜,0.4112960284189576
248,九月,0.4112960284189576
249,秋天,0.39390428570708846
250,万年,0.3768098523477882
251,阳春,0.3768098523477882
252,月夜,0.3768098523477882
253,昔日,0.36000273403140703
254,流年,0.36000273403140703
255,百年,0.35536235447490483
256,今夜,0.35536235447490483
257,昔年,0.3272129112084162
258,岁暮,0.3272129112084162
259,昔,0.31956019611218833
260,当年,0.3112125698619751
261,雨后,0.3112125698619751
262,早秋,0.3112125698619751
263,晨,0.29949070790534504
264,早晚,0.2929154086917482
265,一时,0.2799600263578706
266,日夜,0.2799600263578706
267,去年,0.2737183654343947
268,他日,0.26469255422708216
269,至今,0.2546983313594588
270,时节,0.2496546768625416
271,几年,0.2496546768625416
272,古来,0.234839591077401
273,夜来,0.234839591077401
274,凉风,0.234839591077401
275,千秋,0.234839591077401
276,半夜,0.234839591077401
277,一日,0.22024079165624832
278,昨夜,0.21696198473887823
279,明日,0.19527693912783214
280,二月,0.19166741921219227
281,唐,0.19166741921219227
282,经年,0.17768117723745241
283,如今,0.17768117723745241
284,秦,0.17544059644786855
285,几时,0.16979888757297254
286,秋日,0.16979888757297254
