春,1.0454643664929943
九日,0.8480004319134589
嬴,0.828535449690223
重九,0.779995403960195
秋,0.654676240268695
元巳,0.5203422452514019
晚,0.5055705960972587
寒食,0.4145770055796829
潋潋,0.38605710090419715
昼,0.3779425916664351
朝,0.3738331832838306
暮,0.356576655399571
秦,0.33903355428533616
日暮,0.3196715822097113
夜,0.3157423197590898
启蛰,0.3114874714694258
炎汉,0.3114874714694258
晦日,0.3072802005514295
春日,0.3051470998896025
夕,0.3013469225717124
汉,0.30022747448254616
季月,0.2727197397733305
亿万年,0.26409150629037753
时,0.2618980698628717
日,0.24135752511311936
晚暮,0.23126322011173425
季夏,0.23126322011173425
六日,0.23126322011173425
孟夏,0.23068793362547776
清明,0.2239430499349585
上巳,0.22311893857167364
今,0.2170612082487347
重阳,0.2149594460210295
昔,0.21176828670041262
早,0.20807829103780348
当午,0.20713386242255574
年年,0.199004202372412
十月,0.18943765323477704
时候,0.18861169701161387
往昔,0.18861169701161387
暑,0.18352818000439933
永日,0.1831893598708516
暝,0.1783200630176027
弱岁,0.1739160154970258
冬月,0.1739160154970258
今昔,0.1739160154970258
辰,0.16936395270389956
须臾,0.1642775711271373
浴日,0.161949586482928
良久,0.161949586482928
弱龄,0.161949586482928
立春,0.16083352230821632
晚日,0.16083352230821632
三月,0.15974034949405966
初年,0.15199958787378376
谷雨,0.15199958787378376
晨,0.15193752990976872
今岁,0.14697418771952311
六月,0.1460247807879508
弥年,0.14358277762203578
八月,0.14117098034248107
清晨,0.14084945206403882
夏日,0.14040352727295813
年,0.13883818411454443
早春,0.13796534940905142
暮节,0.13635986988666526
嘉节,0.13635986988666526
麦秋,0.13635986988666526
腊月,0.13345613729665096
曩,0.13008556131285048
千载,0.1279625922705989
冬,0.12745455452953303
暮春,0.12743075393911887
秦汉,0.12457802537363663
十馀年,0.12457802537363663
日夕,0.12046055731528822
古今,0.12046055731528822
平旦,0.1196995698965111
初霁,0.1196995698965111
旦夕,0.1193057071598379
晓,0.11930135639910187
正月,0.1165123290690045
百龄,0.11534396681273888
明年,0.11271478543314577
万岁,0.11233275936251554
曙,0.11008319928775234
往年,0.10935012997473549
春晚,0.10796235119258037
寤寐,0.10788514306324505
俄顷,0.10788514306324505
商洛,0.10466224842599092
偃息,0.10466224842599092
佳辰,0.10466224842599092
一夜,0.10382915715647524
秋晚,0.10299098952464059
早晚,0.10160765387120703
今日,0.1014547030220497
今夕,0.10133175159897638
晚节,0.09900964465717527
昨夜,0.09770204249919481
高秋,0.09600027150586797
一旦,0.09556583811225426
即今,0.09205949441002477
至今,0.09178689139979664
昔时,0.0915946799354258
秋期,0.09006098742859994
尽日,0.08733925715554165
回日,0.08644429323049818
清秋,0.08636653216834551
昨,0.08607661524726372
晨昏,0.08480132827507804
九秋,0.08179580981164028
竟夕,0.08179580981164028
当时,0.08152690687111462
夕阳,0.08121775687271426
朝朝,0.08074974933287285
穷年,0.08041676115410816
夙,0.08041676115410816
早年,0.08041676115410816
佳节,0.08041676115410816
一年,0.07883049748193754
同日,0.07787186786735645
五月,0.07783982101081507
今朝,0.07772730641304267
半月,0.07669459680573565
暂时,0.07557417630024514
自古,0.07464768331165283
终岁,0.07450629927239334
黄昏,0.07416526753538802
四时,0.07354142995929468
天宝,0.07348709385976156
今夜,0.07308740129925673
夏,0.07308497067274008
白日,0.07087971563814434
汉家,0.06958106085099186
今年,0.06933910479143027
去年,0.06921943810431683
初晴,0.06821982774457215
万古,0.06784768231997707
晓来,0.06745982986649947
旧时,0.06745982986649947
明日,0.06689034417135734
太古,0.06672806864832548
旧日,0.0653427186600492
迟日,0.0653427186600492
百年,0.06486060127580547
良辰,0.06405195105711657
晚秋,0.06343882370260207
去岁,0.062845675869503
半年,0.062271466607470405
少壮,0.061715228254527806
几时,0.06169300599524162
岁时,0.06117606000146644
昏,0.059409626975727735
秋日,0.05922528651138327
十馀,0.05917410490948819
暮天,0.05825616453450225
雪夜,0.05825616453450225
半日,0.05825616453450225
千年,0.057946137808809584
终日,0.05772635402586386
春暮,0.05738713259179895
冬夜,0.05577973464291841
春寒,0.05503444135815334
中宵,0.054675064987367746
腊,0.05398117559629018
宿昔,0.0536460436737619
五年,0.0536460436737619
十年,0.053508685152914945
一夕,0.05299797474731492
终年,0.05207748159560242
傍,0.052054678319006877
岁晏,0.051783465605638936
昼夜,0.05066587579948819
岁岁,0.05040015242435931
向晚,0.05040015242435931
老,0.04999010967003219
旦,0.049386893645992726
年华,0.04844602711871279
今宵,0.04822113500262104
十载,0.04778291905612713
今古,0.04715292425290347
日出,0.0469498173546796
朝夕,0.04675000176578634
冬日,0.0465533899910283
昔日,0.046359897731831856
秋天,0.044746341870846314
三日,0.04425440676772978
明时,0.044095014802372164
他年,0.044095014802372164
阳春,0.04362987052060142
同年,0.042895233433799675
